CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG;STAT
CAT048;20;129;16:49:24:867;41,51958587;1,99466804;525,819566708989;1725,12986724152;13,996094;339,763184;7024;17,25;34658A;ECNIK;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1377;70,62;110,7422;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:24:984;41,30506639;2,10110649;2,04723328351974E-05;6,71664484590292E-05;0,265625;350,661621;570;-0,75;71C211;TWB407;1015;N/A;N/A;N/A;N/A;N/A;-117,597656;130;0,196;-960;-320;2031;138,38;245,6543;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:25:461;41,49784302;2,27412327;1653,54350314382;5425,01166685439;14,175781;33,255615;1111;54,25;4D2340;EWG7524;1015;N/A;N/A;N/A;N/A;N/A;155,917969;220;0,368;-544;-544;1129;253;160,3455;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:25:836;41,38022475;2,3564724;1440,0957311606;4724,72367862095;12,472656;67,390137;6211;47,25;344694;VLG88YX;1015;-22,852;-68,203;204;-2,312;198;-75,585938;181;0,296;-1152;-1088;437;204,82;291,7969;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:25:797;41,36174802;2,2678719;777,205418539234;2549,88662536026;8,351562;63,912964;1000;25,5;4D2235;RYR651H;1015;N/A;N/A;N/A;N/A;N/A;-116,894531;170;0,268;-2016;-1312;3618;181,28;245,5554;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:25:781;41,33427706;2,18727404;388,611031304114;1274,97061594379;4,351562;62,380371;6332;12,75;345084;VLG5QB;1015;N/A;N/A;N/A;N/A;N/A;-114,960938;143;0,22;-832;-800;320;150,48;245,6488;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:27:664;41,27281332;2,05431142;380,997682288289;1249,99243595871;2,738281;232,261963;1447;12,5;4BA9DA;THY7RS;1015;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;140;161,92;217,7161;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:27:977;41,2289615;1,55130184;731,09539071098;2398,60700166021;25,292969;260,386963;7064;24;346515;ARK31YI;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;240;127,82;55,3821;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:28:625;41,3040666;2,09811922;-9,3504786491394E-06;-3,06774243712425E-05;0,269531;318,55957;570;-1;71C211;TWB407;1015;N/A;N/A;N/A;N/A;N/A;-117,773438;123;0,188;-512;-160;2031;137,5;245,484;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:28:859;41,51905208;1,99600604;533,439699536189;1750,13030382631;13,945312;339,949951;7024;17,5;34658A;ECNIK;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1377;70,18;109,9786;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:29:461;41,49339821;2,27671236;1645,92021733988;5400,00088585737;14,019531;34,255371;1111;54;4D2340;EWG7524;1015;N/A;N/A;N/A;N/A;N/A;151,875;220;0,368;-480;-448;1129;251,68;155,5719;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:29:828;41,38100134;2,35173807;1417,23925842531;4649,73524861209;12,292969;66,807861;6211;46,5;344694;VLG88YX;1015;N/A;N/A;N/A;N/A;N/A;-83,144531;179;0,296;-960;-864;437;204,38;283,0133;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:29:773;41,33314308;2,18396999;373,371725927107;1224,97289329069;4,1875;62,259521;6332;12,25;345084;VLG5QB;1015;N/A;N/A;N/A;N/A;N/A;-114,960938;142;0,22;-864;-768;320;149,16;245,8411;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:29:789;41,36036588;2,2638704;754,347079689614;2474,89207292887;8,152344;63,880005;1000;24,75;4D2235;RYR651H;1015;-0,879;-114,785;180;-0,156;180;-117,421875;169;0,268;-1312;-1216;3618;179,52;245,2917;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:31:641;41,27030291;2,05236978;434,337586509064;1424,9921273224;2,902344;230,971069;1447;14,25;4BA9DA;THY7RS;1015;-23,555;-152,227;158;-2,75;160;-158,027344;154;0,24;2304;2240;140;159,28;207,691;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:31:977;41,23070981;1,55370139;731,098853312433;2398,61836190156;25,167969;260,579224;7064;24;346515;ARK31YI;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;240;129,36;53,5529;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:32:344;41,30302725;2,09521236;-6,078090518713E-05;-0,000199412424974144;0,339844;294,246826;570;-1;71C211;TWB407;1015;0,703;-114,434;134;-0,344;124;-117,597656;122;0,184;320;-160;2031;135,3;245,517;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:32:852;41,51853813;1,99742091;533,439860745333;1750,13083272772;13,894531;340,153198;7024;17,5;34658A;ECNIK;N/A;NV;109,863;72;NV;NV;N/A;N/A;N/A;N/A;N/A;1377;71,06;109,704;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:33:469;41,4891883;2,27959349;1638,29691420496;5374,99004800019;13,886719;35,288086;1111;53,75;4D2340;EWG7524;1015;N/A;N/A;N/A;N/A;N/A;150,996094;220;0,364;-544;-480;1129;251,02;153,7372;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:33:813;41,38133354;2,34675062;1402,00281431619;4599,74691332113;12,09375;66,30249;6211;46;344694;VLG88YX;1015;N/A;N/A;N/A;N/A;N/A;-89,648438;175;0,288;-416;-416;437;201,08;275,4218;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:33:766;41,33199093;2,18058038;358,132410365157;1174,97513722242;4,019531;62,116699;6332;11,75;345084;VLG5QB;1015;N/A;N/A;N/A;N/A;N/A;-115,136719;141;0,22;-768;-736;320;148,28;245,6818;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:33:781;41,35895879;2,25988999;723,868687140755;2374,89734351888;7,953125;63,858032;1000;23,75;4D2235;RYR651H;1015;N/A;N/A;N/A;N/A;N/A;-117,246094;167;0,264;-1184;-960;3618;177,76;245,0171;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:35:617;41,26757133;2,05104166;472,43760153465;1549,99218061894;3,054688;229,290161;1447;15,5;4BA9DA;THY7RS;1015;N/A;N/A;N/A;N/A;N/A;-169,453125;151;0,236;2016;1888;140;156,64;196,6992;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:35:969;41,23382699;1,55580429;731,101636460982;2398,62749296665;25,042969;260,963745;7064;24;346515;ARK31YI;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;240;161,48;35,5078;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:36:188;41,30201702;2,09237194;-0,000131715089082718;-0,000432136132866144;0,445312;280,206299;570;-1;71C211;TWB407;1015;N/A;N/A;N/A;N/A;N/A;-115,136719;116;0,176;-32;-128;2031;130,24;245,0061;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:36:852;41,51814781;1,99904988;533,440141704865;1750,13175451099;13,847656;340,405884;7024;17,5;34658A;ECNIK;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1377;71,5;107,9242;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:37:469;41,48498979;2,28242838;1630,67365652975;5349,97935928905;13,757812;36,331787;1111;53,5;4D2340;EWG7524;1015;1,055;153,281;250;0,062;244;151,347656;220;0,368;-512;-512;1129;250,58;153,4296;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:37:805;41,38136109;2,34191328;1394,38613990881;4574,75782325841;11,894531;65,874023;6211;45,75;344694;VLG88YX;1015;N/A;N/A;N/A;N/A;N/A;-92,988281;173;0,284;-864;-928;437;196,24;269,7034;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:37:758;41,33088189;2,17735565;342,893033266068;1124,97717926065;3,859375;61,97937;6332;11,25;345084;VLG5QB;1015;0;-114,434;146;-0,062;146;-115,3125;140;0,216;-736;-704;320;147,4;245,5225;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:37:781;41,35759248;2,25606591;708,630191653036;2324,90227798295;7,761719;63,841553;1000;23,25;4D2235;RYR651H;1015;N/A;N/A;N/A;N/A;N/A;-116,71875;166;0,26;-928;-896;3618;175,12;245,3357;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:39:594;41,26474512;2,05048802;510,537751441821;1674,99267644039;3,1875;227,268677;1447;16,75;4BA9DA;THY7RS;1015;N/A;N/A;N/A;N/A;N/A;-179,121094;150;0,232;1824;1728;140;155,1;186,2952;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:39:969;41,23626101;1,55816277;723,48492394574;2373,63827787814;24,914062;261,254883;7064;23,75;346515;ARK31YI;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;240;161,04;35,7605;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:40:094;41,3010872;2,08980733;-0,000213373452425003;-0,000700044157654047;0,554688;272,389526;570;-1,5;71C211;TWB407;1015;N/A;N/A;N/A;N/A;N/A;-114,785156;99;0,148;-736;-96;2031;118,58;245,5939;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:40:852;41,51782412;2,00094905;533,440526436083;1750,13301675256;13,800781;340,713501;7024;17,5;34658A;ECNIK;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1377;72,6;101,9257;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:41:477;41,48081868;2,28519851;1615,43046144582;5299,96887512991;13,632812;37,380981;1111;53;4D2340;EWG7524;1015;N/A;N/A;N/A;N/A;N/A;151,699219;219;0,364;-544;-512;1129;250,58;153,4296;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:41:789;41,38107907;2,33716925;1363,90927826706;4474,76811650971;11,691406;65,522461;6211;44,75;344694;VLG88YX;1015;-11,602;-94,57;196;-1,156;190;-97,207031;173;0,284;-1376;-1440;437;195,8;265,6;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:41:750;41,32971544;2,17397488;327,653657516465;1074,97922572632;3,691406;61,825562;6332;10,75;345084;VLG5QB;1015;N/A;N/A;N/A;N/A;N/A;-115,664062;139;0,216;-704;-704;320;146,08;245,7147;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:41:773;41,35622974;2,25214811;685,771699503995;2249,90722260069;7,566406;63,808594;1000;22,5;4D2235;RYR651H;1015;N/A;N/A;N/A;N/A;N/A;-116,542969;165;0,26;-992;-896;3618;173,8;245,5005;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:43:563;41,26188638;2,05033527;548,637981454842;1799,9934350763;3,3125;225,164795;1447;18;4BA9DA;THY7RS;1015;N/A;N/A;N/A;N/A;N/A;178,242188;150;0,232;1760;1664;140;155,1;180,7361;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:43:961;41,2383712;1,56034229;723,487979850732;2373,64830381347;24,796875;261,507568;7064;23,75;346515;ARK31YI;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;240;156,86;36,7273;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:44:039;41,30031286;2,08773237;-0,000291586853563786;-0,00095664981264621;0,648438;267,940063;570;-1,25;71C211;TWB407;1015;N/A;N/A;N/A;N/A;N/A;-115,136719;84;0,128;224;-128;2031;103,84;246,1487;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:44:844;41,51752825;2,00245213;533,440803890117;1750,13392703485;13,761719;340,9552;7024;17,5;34658A;ECNIK;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1377;73,48;97,0258;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:45:484;41,47673283;2,28807832;1600,18726170342;5249,95837568706;13,519531;38,452148;1111;52,5;4D2340;EWG7524;1015;N/A;N/A;N/A;N/A;N/A;149,0625;220;0,364;-800;-736;1129;249,92;151,7871;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:45:781;41,3805079;2,33230424;1333,43237752095;4374,77828146583;11,476562;65,22583;6211;43,75;344694;VLG88YX;1015;N/A;N/A;N/A;N/A;N/A;-101,777344;174;0,284;-1568;-1568;437;197,34;261,2494;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:45:742;41,32865297;2,17081386;312,414216640405;1024,98105852251;3,535156;61,644287;6332;10,25;345084;VLG5QB;1015;N/A;N/A;N/A;N/A;N/A;-116,191406;138;0,212;-736;-672;320;144,54;245,0281;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:45:766;41,35492246;2,2482857;670,533152395859;2199,91198770643;7,375;63,759155;1000;22;4D2235;RYR651H;1015;0;-114,082;172;0,031;172;-116,367188;163;0,256;-992;-896;3618;172,04;245,9674;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:47:531;41,25904252;2,05041088;579,118262853473;1899,99436150019;3,433594;223,099365;1447;19;4BA9DA;THY7RS;1015;-3,34;178,945;154;-0,375;156;177,890625;148;0,232;1600;1600;140;154,22;178,8794;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:47:953;41,23975409;1,56294123;723,491774626076;2373,66075386422;24,667969;261,655884;7064;23,75;346515;ARK31YI;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;240;147,84;40,545;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:48:836;41,51729401;2,0039503;541,06110478472;1775,1349150219;13,726562;341,202393;7024;17,75;34658A;ECNIK;N/A;NV;98,965;74;NV;NV;N/A;N/A;N/A;N/A;N/A;1377;74,58;97,6959;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:49:484;41,47288981;2,29121735;1584,94403548632;5199,94778938493;13,429688;39,539795;1111;52;4D2340;EWG7524;1015;N/A;N/A;N/A;N/A;N/A;142,207031;220;0,364;-896;-736;1129;249,26;146,6235;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:49:773;41,37973778;2,32755397;1302,95530011971;4274,78786684473;11,261719;64,984131;6211;42,75;344694;VLG88YX;1015;N/A;N/A;N/A;N/A;N/A;-105,292969;176;0,288;-1568;-1568;437;199,32;256,9373;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:49:734;41,32756615;2,16766942;297,174745474942;974,982791944009;3,378906;61,473999;6332;9,75;345084;VLG5QB;1015;N/A;N/A;N/A;N/A;N/A;-116,542969;137;0,212;-768;-672;320;143,66;244,8578;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:49:758;41,35366764;2,24458183;655,294509594329;2149,91643885746;7,191406;63,709717;1000;21,5;4D2235;RYR651H;1015;N/A;N/A;N/A;N/A;N/A;-116,542969;162;0,256;-928;-864;3618;171,16;245,8301;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:51:500;41,2561841;2,05052873;617,218571126461;2024,99537689454;3,558594;221,143799;1447;20,25;4BA9DA;THY7RS;1015;N/A;N/A;N/A;N/A;N/A;177,1875;148;0,232;1600;1536;140;154,22;177,7643;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:52:836;41,51669496;2,00456086;533,440972832963;1750,1344813093;13,683594;341,262817;7024;17,5;34658A;ECNIK;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1377;75,9;102,9364;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:53:500;41,46923515;2,29496195;1569,70055917837;5149,93638257475;13,371094;40,698853;1111;51,5;4D2340;EWG7524;1015;-23,906;138,867;248;-1,844;240;134,472656;216;0,36;-1248;-928;1129;247,94;141,5533;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:53:766;41,37869187;2,32277865;1272,4781251261;4174,79713203872;11,039062;64,80835;6211;41,75;344694;VLG88YX;1015;N/A;N/A;N/A;N/A;N/A;-107,578125;178;0,288;-1472;-1472;437;201,74;254,1687;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:53:727;41,3264206;2,16446818;281,935255561024;924,98446385483;3,21875;61,32019;6332;9,25;345084;VLG5QB;1015;0,176;-114,961;144;0,031;142;-116,894531;137;0,212;-832;-672;320;143,66;244,8578;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:53:750;41,3523517;2,24072978;632,435882485472;2074,92094069363;7;63,660278;1000;20,75;4D2235;RYR651H;1015;N/A;N/A;N/A;N/A;N/A;-116,71875;162;0,256;-896;-832;3618;170,28;245,6927;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:55:477;41,25335457;2,05072168;647,69890645612;2124,9964802575;3,683594;219,298096;1447;21,25;4BA9DA;THY7RS;1015;N/A;N/A;N/A;N/A;N/A;176,835938;149;0,232;1408;1376;140;154,22;177,3962;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:56:844;41,51720384;2,00963133;525,822589619085;1725,13978492588;13,640625;342,213135;7024;17,25;34658A;ECNIK;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1377;76,12;103,667;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:57:508;41,46589405;2,29962457;1546,83668248355;5074,92366135934;13,359375;41,945801;1111;50,75;4D2340;EWG7524;1015;N/A;N/A;N/A;N/A;N/A;126,914062;220;0,364;-768;-896;1129;246,18;130,8746;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:57:758;41,37751513;2,31808243;1242,00081604626;4074,80595731721;10,816406;64,671021;6211;40,75;344694;VLG88YX;1015;-3,691;-107,578;202;-0,25;196;-108,984375;179;0,292;-1376;-1344;437;202,62;252,4548;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:57:719;41,32528788;2,16125696;266,695742108859;874,986058540429;3,058594;61,133423;6332;8,75;345084;VLG5QB;1015;N/A;N/A;N/A;N/A;N/A;-116,894531;136;0,208;-672;-704;320;142,34;245,0555;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:57:750;41,35105844;2,2368579;617,197227698751;2024,92535252317;6,808594;63,59436;1000;20,25;4D2235;RYR651H;1015;N/A;N/A;N/A;N/A;N/A;-116,71875;161;0,252;-896;-864;3618;169,18;245,5554;No alert, no SPI, aircraft airbone
CAT048;20;129;16:49:59:453;41,25051053;2,05091279;670,559262135997;2199,99764958627;3,8125;217,567749;1447;22;4BA9DA;THY7RS;1015;N/A;N/A;N/A;N/A;N/A;176,308594;149;0,232;1440;1408;140;155,32;177,0447;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:00:844;41,51699104;2,01187937;518,203063031659;1700,14133731679;13,597656;342,603149;7024;17;34658A;ECNIK;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1377;74,14;104,035;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:01:508;41,4633136;2,3046444;1531,59285325278;5024,91109666584;13,398438;43,110352;1111;50,25;4D2340;EWG7524;1015;N/A;N/A;N/A;N/A;N/A;118,300781;218;0,36;-832;-832;1129;243,98;122,7722;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:01:750;41,37624613;2,31334049;1219,1434587501;3999,81462520567;10,589844;64,550171;6211;40;344694;VLG88YX;1015;N/A;N/A;N/A;N/A;N/A;-110,390625;180;0,292;-1248;-1248;437;203,06;251,0266;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:01:711;41,32415172;2,15804737;251,456201996654;824,987565758703;2,898438;60,930176;6332;8,25;345084;VLG5QB;1015;N/A;N/A;N/A;N/A;N/A;-116,191406;136;0,208;-704;-704;320;141,9;245,4181;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:01:734;41,34979886;2,23316169;594,338473043405;1949,92943589972;6,625;63,539429;1000;19,5;4D2235;RYR651H;1015;0;-114,258;168;0;170;-116,71875;160;0,252;-928;-864;3618;169,18;245,5554;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:03:430;41,24764821;2,05112581;701,039642377757;2299,99890029864;3,945312;215,930786;1447;23;4BA9DA;THY7RS;1015;-0,703;177,012;156;-0,125;158;176,132812;149;0,236;1536;1440;140;155,32;177,0447;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:03:945;41,2481743;1,57258683;731,125327556394;2398,70521966012;24,164062;262,683105;7064;24;346515;ARK31YI;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;240;164,34;35,5353;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:04:859;41,51324896;2,00012374;518,198007524945;1700,12475100814;13,554688;340,180664;7024;17;34658A;ECNIK;N/A;NV;105,645;70;NV;NV;N/A;N/A;N/A;N/A;N/A;1377;72,6;105,1831;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:05:516;41,46114045;2,3099281;1516,34896515217;4974,89833882983;13,46875;44,230957;1111;49,75;4D2340;EWG7524;1015;N/A;N/A;N/A;N/A;N/A;110,039062;218;0,36;-704;-768;1129;243,1;114,5599;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:05:742;41,37491552;2,30873218;1196,28595260438;3924,82280474254;10,367188;64,456787;6211;39,25;344694;VLG88YX;1015;N/A;N/A;N/A;N/A;N/A;-111,621094;180;0,292;-1152;-1152;437;203,5;249,8676;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:05:703;41,32306343;2,15489589;243,836629541591;799,988967665233;2,742188;60,67749;6332;8;345084;VLG5QB;1015;N/A;N/A;N/A;N/A;N/A;-115,488281;136;0,208;-672;-704;320;141,46;245,7861;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:05:734;41,34849275;2,22929796;579,099738650024;1899,93358655254;6,433594;63,473511;1000;19;4D2235;RYR651H;1015;N/A;N/A;N/A;N/A;N/A;-116,542969;160;0,252;-960;-928;3618;168,96;245,863;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:07:406;41,24477847;2,05131713;731,520039801486;2400,00020738231;4,082031;214,40918;1447;24;4BA9DA;THY7RS;1015;N/A;N/A;N/A;N/A;N/A;175,957031;150;0,236;1280;1216;140;157,3;176,7151;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:08:828;41,51642574;2,01591103;510,583784528077;1675,14370363109;13,511719;343,295288;7024;16,75;34658A;ECNIK;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1377;68,64;106,0565;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:09:523;41,45959208;2,31569538;1501,1049481798;4924,8851581862;13,585938;45,291138;1111;49,25;4D2340;EWG7524;1015;-24,961;106,348;244;-2,094;242;101,777344;219;0,36;-736;-736;1129;242,88;106,2653;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:09:734;41,37353091;2,30406142;1173,42841699533;3849,83088761496;10,140625;64,368896;6211;38,5;344694;VLG88YX;1015;N/A;N/A;N/A;N/A;N/A;-112,324219;181;0,292;-1120;-1088;437;203,72;248,9777;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:09:688;41,32203494;2,1518018;228,597026631236;749,990268852825;2,589844;60,353394;6332;7,5;345084;VLG5QB;1015;0;-113,555;142;0;140;-115,488281;135;0,208;-704;-736;320;141,02;246,1597;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:09:727;41,34722684;2,22550416;563,860945929773;1849,93754584424;6,246094;63,396606;1000;18,5;4D2235;RYR651H;1015;N/A;N/A;N/A;N/A;N/A;-116,367188;161;0,252;-960;-928;3618;168,96;245,863;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:11:383;41,24186008;2,05154176;754,380468239076;2475,00161541749;4,222656;212,947998;1447;24,75;4BA9DA;THY7RS;1015;N/A;N/A;N/A;N/A;N/A;175,78125;152;0,24;992;960;140;159,28;176,759;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:12:828;41,51579574;2,01613356;510,583523640409;1675,1428477004;13,472656;343,289795;7024;16,75;34658A;ECNIK;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1377;64,24;105,3314;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:13:523;41,45865622;2,32161715;1493,48097214382;4899,87211264834;13,738281;46,241455;1111;49;4D2340;EWG7524;1015;N/A;N/A;N/A;N/A;N/A;93,867188;222;0,364;-640;-704;1129;243,54;98,0255;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:13:680;41,32095262;2,14854684;213,357417749241;699,99155044842;2,429688;59,968872;6332;7;345084;VLG5QB;1015;N/A;N/A;N/A;N/A;N/A;-115,488281;135;0,208;-768;-736;320;140,8;246,5332;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:13:719;41,3459752;2,22180219;541,0020865798;1774,94128573447;6,0625;63,325195;1000;17,75;4D2235;RYR651H;1015;N/A;N/A;N/A;N/A;N/A;-116,367188;159;0,248;-1024;-832;3618;167,86;245,7202;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:13:727;41,37209269;2,29942419;1150,57079639006;3774,83869162838;9,914062;64,297485;6211;37,75;344694;VLG88YX;1015;-1,934;-111,621;204;-0,219;196;-113,203125;181;0,292;-992;-1024;437;203,5;248,3514;No alert, no SPI, aircraft airbone
CAT048;20;129;16:50:15:359;41,23879332;2,05168145;769,620926348493;2525,00312000119;4,375;211,563721;1447;25,25;4BA9DA;THY7RS;1015;N/A;N/A;N/A;N/A;N/A;175,78125;156;0,248;800;736;140;163,24;176,8359;No alert, no SPI, aircraft airbone
